180.0	0.41
280.0	0.515
379.0	0.571
479.0	0.61
579.0	0.634
678.0	0.654
778.0	0.665
878.0	0.683
978.0	0.69
1077.0	0.693
1177.0	0.702
1277.0	0.707
1376.0	0.712
1476.0	0.71
1576.0	0.714
1675.0	0.712
1775.0	0.712
1875.0	0.711
1975.0	0.708
2074.0	0.706
2174.0	0.701
2274.0	0.7
2373.0	0.695
2473.0	0.689
2573.0	0.682
2672.0	0.674
2772.0	0.666
2872.0	0.659
2972.0	0.65
3071.0	0.641
3171.0	0.633
3271.0	0.624
3370.0	0.616
3470.0	0.607
